Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
35,Bishop,Bishop,3/13/2025,072,3.55,R,0.00, ,221, ,0.4, ,11.3, ,-2.4, ,5.3, ,78, ,19, ,43, ,-6.4, ,2.9, ,249.2, ,7.9, 
35,Bishop,Bishop,3/14/2025,073,2.05, ,0.00, ,145, ,0.4, ,6.5,Y,-4.0, ,1.7, ,64, ,40, ,55, ,-6.3, ,1.9, ,160.7, ,6.8, 
35,Bishop,Bishop,3/15/2025,074,3.41, ,0.00, ,250, ,0.3, ,16.3, ,-5.9, ,5.3, ,77, ,18, ,39, ,-7.5, ,1.4, ,124.3, ,6.7, 
35,Bishop,Bishop,3/16/2025,075,4.31, ,0.00, ,237, ,0.4, ,17.7, ,-5.1, ,8.4, ,81, ,14, ,35, ,-6.2, ,2.4, ,210.2, ,7.1, 
35,Bishop,Bishop,3/17/2025,076,2.78, ,0.00, ,131, ,0.4, ,16.9, ,0.9, ,7.9, ,70, ,22, ,40, ,-4.7, ,2.4, ,208.8, ,7.6, 
35,Bishop,Bishop,3/18/2025,077,4.06, ,0.00, ,258, ,0.3, ,15.0, ,-1.9, ,6.7, ,53, ,11, ,28, ,-10.6, ,2.3, ,196.4, ,7.2, 
35,Bishop,Bishop,3/19/2025,078,4.34, ,0.00, ,245, ,0.3, ,17.1, ,-6.9, ,6.6, ,69, ,18, ,34, ,-8.3, ,2.5, ,216.2, ,7.0, 
35,Bishop,Bishop,3/20/2025,079,4.09, ,0.00, ,243, ,0.3, ,19.6, ,0.9, ,9.9, ,56, ,12, ,25, ,-9.2, ,1.5, ,127.7, ,7.8, 
35,Bishop,Bishop,3/21/2025,080,3.77, ,0.00, ,222, ,0.5, ,20.6, ,-2.0, ,10.3, ,70, ,20, ,36, ,-3.9, ,1.2, ,107.9, ,8.1, 
35,Bishop,Bishop,3/22/2025,081,3.47, ,0.00, ,188, ,0.6, ,21.5, ,2.4, ,13.2, ,72, ,26, ,42, ,0.4, ,1.3, ,108.7, ,9.1, 
35,Bishop,Bishop,3/23/2025,082,4.13, ,0.00, ,256, ,0.7, ,23.9, ,3.4, ,13.1, ,74, ,24, ,45, ,1.5, ,0.9, ,80.0, ,10.1, 
35,Bishop,Bishop,3/24/2025,083,4.43, ,0.00, ,264, ,0.6, ,27.1, ,1.5, ,13.9, ,81, ,18, ,40, ,0.4, ,0.9, ,79.5, ,10.3, 
35,Bishop,Bishop,3/25/2025,084,4.91, ,0.00, ,269, ,0.6, ,27.5, ,1.4, ,15.3, ,75, ,16, ,34, ,-0.6, ,1.3, ,114.0, ,10.7, 
35,Bishop,Bishop,3/26/2025,085,5.17, ,0.00, ,270, ,0.5, ,26.9, ,2.2, ,15.8, ,66, ,14, ,30, ,-1.6, ,1.7, ,146.5, ,11.1, 
35,Bishop,Bishop,3/27/2025,086,6.61,R,0.00, ,281,R,0.4, ,24.6, ,5.3, ,15.8, ,59, ,6, ,20, ,-7.3, ,3.3, ,282.8, ,11.4, 
35,Bishop,Bishop,3/28/2025,087,4.23, ,0.00, ,214, ,0.4, ,20.4, ,3.2, ,12.2, ,47, ,14, ,25, ,-7.0, ,1.7, ,148.9, ,11.3, 
35,Bishop,Bishop,3/29/2025,088,4.58, ,0.00, ,273, ,0.3, ,18.9, ,-0.1, ,10.6, ,47, ,9, ,22, ,-10.3, ,1.9, ,161.6, ,10.7, 
35,Bishop,Bishop,3/30/2025,089,5.27, ,0.00, ,278, ,0.3, ,20.6, ,1.6, ,12.8, ,52, ,9, ,23, ,-7.9, ,2.4, ,209.3, ,10.9, 
35,Bishop,Bishop,3/31/2025,090,2.56, ,0.00, ,112, ,0.4, ,13.7, ,2.0, ,9.8, ,44, ,24, ,35, ,-5.0, ,2.2, ,187.2, ,10.4, 
35,Bishop,Bishop,4/1/2025,091,3.32, ,0.00, ,225, ,0.3, ,13.4, ,-5.4, ,5.6, ,74, ,17, ,34, ,-8.9, ,1.9, ,161.4, ,9.4, 
35,Bishop,Bishop,4/2/2025,092,3.64, ,0.10, ,242, ,0.4, ,11.7, ,-3.1, ,4.8, ,71, ,27, ,42, ,-7.1, ,2.3, ,197.4, ,9.2, 
35,Bishop,Bishop,4/3/2025,093,3.97, ,0.00, ,280, ,0.3, ,14.6, ,-6.3, ,5.9, ,82, ,17, ,36, ,-8.2, ,1.6, ,134.7, ,8.7, 
35,Bishop,Bishop,4/4/2025,094,4.41, ,0.00, ,291, ,0.3, ,15.7, ,-3.0, ,8.2, ,69, ,18, ,31, ,-7.8, ,1.9, ,168.0, ,9.2, 
35,Bishop,Bishop,4/5/2025,095,4.59, ,0.00, ,303,R,0.3, ,21.3, ,-2.8, ,9.0, ,63, ,12, ,30, ,-7.8, ,1.5, ,126.9, ,9.4, 
35,Bishop,Bishop,4/6/2025,096,4.91, ,0.00, ,286, ,0.4, ,24.1, ,-3.5, ,11.0, ,69, ,11, ,28, ,-7.0, ,1.4, ,122.7, ,9.8, 
35,Bishop,Bishop,4/7/2025,097,4.11, ,0.00, ,225, ,0.5, ,25.2, ,2.8, ,13.7, ,72, ,14, ,33, ,-2.2, ,1.5, ,132.5, ,10.5, 
35,Bishop,Bishop,4/8/2025,098,5.05, ,0.00, ,293, ,0.5, ,27.8, ,0.5, ,15.3, ,75, ,13, ,31, ,-1.8, ,1.3, ,110.1, ,11.2, 
35,Bishop,Bishop,4/9/2025,099,5.53, ,0.00, ,304, ,0.6, ,29.0, ,1.2, ,16.3, ,77, ,13, ,30, ,-1.2, ,1.5, ,127.2, ,11.9, 
35,Bishop,Bishop,4/10/2025,100,5.62, ,0.00, ,306, ,0.6, ,29.9, ,5.7, ,17.7, ,64, ,11, ,29, ,-0.8, ,1.4, ,119.1, ,12.8, 
35,Bishop,Bishop,4/11/2025,101,5.84, ,0.00, ,295, ,0.5, ,29.8, ,5.7, ,18.8, ,55, ,8, ,24, ,-2.1, ,1.8, ,157.8, ,13.2, 
35,Bishop,Bishop,4/12/2025,102,6.10, ,0.00, ,319,R,0.4, ,27.5, ,3.7, ,17.4, ,49, ,8, ,20, ,-5.7, ,2.1, ,181.1, ,13.5, 
35,Bishop,Bishop,4/13/2025,103,5.54, ,0.00, ,308, ,0.5, ,23.9, ,4.9, ,15.7, ,56, ,17, ,26, ,-3.7, ,1.9, ,161.7, ,13.6, 
35,Bishop,Bishop,4/14/2025,104,5.43, ,0.00, ,288, ,0.5, ,25.6, ,-0.1, ,14.2, ,76, ,14, ,30, ,-3.0, ,1.4, ,122.7, ,13.3, 
35,Bishop,Bishop,4/15/2025,105,5.62, ,0.00, ,283, ,0.6, ,26.2, ,4.8, ,15.8, ,68, ,13, ,31, ,-1.4, ,1.5, ,131.8, ,13.5, 
35,Bishop,Bishop,4/16/2025,106,5.61, ,0.00, ,277, ,0.6, ,25.5, ,3.8, ,16.5, ,64, ,16, ,31, ,-0.7, ,1.7, ,146.2, ,14.1, 
35,Bishop,Bishop,4/17/2025,107,6.29, ,0.00, ,308, ,0.4, ,22.3, ,3.2, ,14.0, ,70, ,11, ,27, ,-4.7, ,2.8, ,242.0, ,13.9, 
35,Bishop,Bishop,4/18/2025,108,6.39, ,0.00, ,327,R,0.2, ,17.6, ,0.9, ,11.0, ,30, ,9, ,17, ,-13.0, ,3.5, ,300.1, ,13.2, 
35,Bishop,Bishop,4/19/2025,109,5.39, ,0.00, ,329,R,0.3, ,23.1, ,-3.6, ,11.2, ,49, ,8, ,19, ,-11.6, ,1.7, ,142.6, ,12.4, 
35,Bishop,Bishop,4/20/2025,110,5.75, ,0.00, ,328,R,0.4, ,24.8, ,-1.4, ,13.7, ,69, ,15, ,28, ,-4.2, ,1.5, ,128.5, ,13.9, 
35,Bishop,Bishop,4/21/2025,111,5.49, ,0.00, ,316, ,0.6, ,26.3, ,3.5, ,15.4, ,77, ,14, ,34, ,-0.3, ,1.2, ,103.8, ,14.4, 
35,Bishop,Bishop,4/22/2025,112,5.54, ,0.00, ,283, ,0.6, ,25.6, ,1.7, ,15.2, ,81, ,16, ,34, ,-0.5, ,1.6, ,139.1, ,14.1, 
35,Bishop,Bishop,4/23/2025,113,6.61, ,0.00, ,342,R,0.5, ,25.3, ,4.9, ,15.5, ,70, ,11, ,27, ,-3.3, ,2.0, ,176.5, ,14.1, 
35,Bishop,Bishop,4/24/2025,114,5.98, ,0.00, ,304, ,0.4, ,24.2, ,0.2, ,14.6, ,68, ,14, ,26, ,-4.6, ,1.9, ,165.7, ,14.0, 
35,Bishop,Bishop,4/25/2025,115,4.71, ,0.00, ,215, ,0.5, ,20.7, ,8.3, ,14.6, ,51, ,22, ,31, ,-2.3, ,2.3, ,194.4, ,14.3, 
35,Bishop,Bishop,4/26/2025,116,2.39,R,3.00, ,165, ,0.6, ,13.2,Y,-0.3, ,6.0,Y,97, ,40, ,64,Y,-0.2,Y,2.3, ,194.5, ,13.2, 
35,Bishop,Bishop,4/27/2025,117,3.96, ,0.10, ,271, ,0.6, ,15.4, ,-1.5, ,8.2, ,98, ,32, ,57, ,0.1, ,1.1, ,94.3, ,12.3, 
35,Bishop,Bishop,4/28/2025,118,5.54, ,0.00, ,316, ,0.6, ,21.4, ,4.2, ,14.0, ,73, ,24, ,40, ,0.5, ,1.9, ,162.5, ,13.2, 
35,Bishop,Bishop,4/29/2025,119,5.64, ,0.00, ,332, ,0.7, ,24.7, ,1.6, ,14.6, ,82, ,20, ,41, ,1.6, ,1.2, ,102.6, ,13.5, 
35,Bishop,Bishop,4/30/2025,120,3.26, ,2.40, ,188, ,1.0,Y,22.2, ,5.2, ,13.3, ,96, ,35, ,63,Y,6.5,Y,1.2, ,106.7, ,13.9, 
35,Bishop,Bishop,5/1/2025,121,5.05, ,0.10, ,308, ,0.9,Y,24.3, ,4.7, ,15.0, ,97, ,26, ,53,Y,5.4,Y,1.2, ,104.5, ,14.0, 
35,Bishop,Bishop,5/2/2025,122,6.03, ,0.00, ,330, ,0.8, ,26.6, ,5.0, ,16.6, ,86, ,20, ,44, ,4.3, ,1.4, ,118.4, ,14.6, 
35,Bishop,Bishop,5/3/2025,123,3.65, ,0.20, ,191, ,0.9, ,24.5, ,6.5, ,14.1, ,81, ,24, ,53, ,4.8, ,1.7, ,150.8, ,14.8, 
35,Bishop,Bishop,5/4/2025,124,2.75, ,0.50, ,165, ,0.9,Y,19.1, ,7.3, ,12.3, ,89, ,39, ,62,Y,5.2,Y,1.4, ,123.6, ,14.2, 
35,Bishop,Bishop,5/5/2025,125,6.04, ,0.00, ,303, ,0.7, ,21.3, ,10.3, ,15.4, ,63, ,26, ,39, ,1.6, ,2.9, ,254.8, ,14.4, 
35,Bishop,Bishop,5/6/2025,126,6.50, ,0.00, ,348, ,0.4, ,20.6, ,6.9, ,14.6, ,44, ,17, ,27, ,-4.3, ,2.7, ,232.0, ,14.1, 
35,Bishop,Bishop,5/7/2025,127,5.89, ,0.00, ,346, ,0.6, ,26.6, ,2.0, ,15.7, ,69, ,21, ,35, ,0.3, ,1.4, ,117.2, ,13.9, 
35,Bishop,Bishop,5/8/2025,128,6.14, ,0.00, ,343, ,0.8, ,28.7, ,5.1, ,17.9, ,74, ,19, ,38, ,3.4, ,1.2, ,100.4, ,14.7, 
35,Bishop,Bishop,5/9/2025,129,6.60, ,0.00, ,348, ,0.8, ,29.8, ,7.5, ,19.1, ,72, ,18, ,36, ,3.5, ,1.4, ,121.7, ,15.3, 
35,Bishop,Bishop,5/10/2025,130,5.83, ,0.00, ,288, ,0.8, ,30.9, ,5.9, ,20.5, ,78, ,19, ,34, ,4.0, ,1.6, ,134.6, ,15.6, 
35,Bishop,Bishop,5/11/2025,131,7.32, ,0.00, ,346, ,0.6, ,27.8, ,10.3, ,21.4, ,54, ,13, ,24, ,0.0, ,2.5, ,217.5, ,16.0, 
35,Bishop,Bishop,5/12/2025,132,7.49, ,0.00, ,365,R,0.5, ,27.8, ,5.5, ,17.7, ,48, ,9, ,23, ,-3.9, ,2.8, ,243.8, ,16.2, 
35,Bishop,Bishop,5/13/2025,133,5.15, ,0.00, ,293, ,0.5, ,16.9, ,4.4, ,10.5, ,68, ,23, ,38, ,-3.2, ,2.4, ,206.6, ,15.0, 
35,Bishop,Bishop,5/14/2025,134,5.70, ,0.00, ,350, ,0.6, ,21.1, ,2.2, ,12.7, ,67, ,21, ,38, ,-1.3, ,1.5, ,129.1, ,13.5, 
35,Bishop,Bishop,5/15/2025,135,5.80, ,0.00, ,334, ,0.7, ,25.2, ,3.5, ,15.5, ,65, ,23, ,37, ,1.0, ,1.2, ,103.2, ,14.3, 
35,Bishop,Bishop,5/16/2025,136,5.76, ,0.00, ,315, ,0.8, ,27.8, ,4.2, ,16.7, ,79, ,23, ,43, ,3.9, ,0.9, ,82.0, ,15.1, 
35,Bishop,Bishop,5/17/2025,137,6.16, ,0.00, ,285, ,0.7, ,22.3, ,8.1, ,15.3, ,77, ,22, ,40, ,1.8, ,2.7, ,235.6, ,15.4, 
35,Bishop,Bishop,5/18/2025,138,6.72, ,0.00, ,350, ,0.5, ,23.6, ,5.8, ,16.0, ,54, ,17, ,29, ,-2.0, ,2.6, ,227.3, ,15.2, 
35,Bishop,Bishop,5/19/2025,139,6.62, ,0.00, ,357, ,0.6, ,27.4, ,8.0, ,18.3, ,47, ,15, ,28, ,-0.3, ,1.8, ,155.3, ,15.4, 
35,Bishop,Bishop,5/20/2025,140,6.16, ,0.00, ,354, ,0.8, ,30.8, ,3.5, ,17.3, ,78, ,16, ,39, ,3.1, ,0.9, ,81.7, ,15.7, 
35,Bishop,Bishop,5/21/2025,141,6.51, ,0.00, ,353, ,0.8, ,31.2, ,4.5, ,19.5, ,75, ,17, ,34, ,3.2, ,1.2, ,101.9, ,16.0, 
35,Bishop,Bishop,5/22/2025,142,7.24, ,0.00, ,351, ,0.6, ,29.7, ,4.9, ,19.2, ,69, ,12, ,28, ,0.4, ,2.0, ,169.4, ,16.4, 
35,Bishop,Bishop,5/23/2025,143,6.78, ,0.00, ,344, ,0.6, ,30.3, ,2.8, ,19.6, ,65, ,13, ,24, ,-1.2, ,1.5, ,131.1, ,16.4, 
35,Bishop,Bishop,5/24/2025,144,5.62, ,0.00, ,261, ,0.7, ,28.1, ,9.3, ,20.3, ,61, ,19, ,28, ,1.0, ,1.4, ,120.9, ,17.0, 
35,Bishop,Bishop,5/25/2025,145,6.67, ,0.00, ,358, ,0.8, ,31.4, ,4.9, ,20.0, ,77, ,15, ,32, ,2.9, ,1.2, ,101.4, ,16.8, 
35,Bishop,Bishop,5/26/2025,146,5.62, ,0.00, ,267, ,0.7, ,29.6, ,4.7, ,19.5, ,72, ,20, ,33, ,2.7, ,1.3, ,113.1, ,16.9, 
35,Bishop,Bishop,5/27/2025,147,6.62, ,0.00, ,352, ,0.7, ,29.8, ,6.0, ,18.9, ,77, ,16, ,33, ,2.2, ,1.2, ,105.9, ,16.9, 
35,Bishop,Bishop,5/28/2025,148,6.83, ,0.00, ,356, ,0.7, ,30.8, ,5.8, ,20.2, ,61, ,16, ,30, ,2.1, ,1.3, ,112.1, ,17.1, 
35,Bishop,Bishop,5/29/2025,149,6.62, ,0.00, ,353, ,0.9, ,33.1, ,9.0, ,21.4, ,62, ,16, ,36, ,5.7, ,1.0, ,83.0, ,17.5, 
35,Bishop,Bishop,5/30/2025,150,6.82, ,0.00, ,358, ,1.0, ,36.1, ,8.5, ,22.9, ,63, ,16, ,34, ,6.2, ,1.0, ,88.2, ,17.9, 
35,Bishop,Bishop,5/31/2025,151,7.04,R,0.00, ,329, ,1.0, ,36.7, ,9.5, ,24.3, ,71, ,14, ,31, ,6.2, ,1.3, ,112.1, ,18.4, 
35,Bishop,Bishop,6/1/2025,152,5.00, ,0.20, ,242, ,1.1, ,34.7, ,12.9, ,22.5, ,73, ,21, ,41, ,8.7, ,1.1, ,99.3, ,18.9, 
35,Bishop,Bishop,6/2/2025,153,5.14, ,0.10, ,258, ,1.1, ,31.1, ,9.2, ,20.7, ,81, ,26, ,43, ,7.8, ,1.1, ,92.9, ,18.5, 
35,Bishop,Bishop,6/3/2025,154,6.54, ,0.00, ,332, ,1.0, ,32.0, ,10.3, ,22.5, ,69, ,21, ,36, ,6.6, ,1.5, ,130.8, ,19.2, 
35,Bishop,Bishop,6/4/2025,155,6.38, ,0.00, ,344, ,0.8, ,30.2, ,9.5, ,20.6, ,68, ,21, ,34, ,4.3, ,1.3, ,112.9, ,18.3, 
39,Parlier,San Joaquin Valley,12/4/2024,339,0.91, ,0.20, ,83, ,1.1, ,18.6, ,5.4, ,9.4, ,100, ,61, ,93, ,8.3, ,0.8, ,73.1, ,13.1, 
39,Parlier,San Joaquin Valley,12/5/2024,340,1.19, ,0.20, ,105, ,1.1, ,17.6, ,5.4, ,9.6, ,100, ,63, ,92, ,8.4, ,1.1, ,91.8, ,13.2, 
39,Parlier,San Joaquin Valley,12/6/2024,341,1.35, ,0.30, ,119, ,1.1, ,18.2, ,4.4, ,9.8, ,100, ,61, ,91, ,8.4, ,1.0, ,89.7, ,13.1, 
39,Parlier,San Joaquin Valley,12/7/2024,342,1.09, ,0.20, ,100, ,1.1, ,18.0, ,3.1, ,8.9, ,100, ,64, ,94, ,7.9, ,1.0, ,85.3, ,13.0, 
39,Parlier,San Joaquin Valley,12/8/2024,343,0.06, ,0.20, ,26, ,1.1, ,10.0, ,6.2, ,8.5, ,100, ,99, ,100, ,8.5, ,1.4, ,120.0, ,12.9, 
39,Parlier,San Joaquin Valley,12/9/2024,344,0.00, ,0.00, ,21, ,1.1, ,9.9, ,8.3, ,9.2, ,100, ,95, ,99, ,9.0, ,1.3, ,109.8, ,12.9, 
39,Parlier,San Joaquin Valley,12/10/2024,345,1.16, ,0.00, ,107, ,1.0, ,15.2, ,3.2, ,8.5, ,99, ,59, ,87, ,6.4, ,1.1, ,94.5, ,13.0, 
39,Parlier,San Joaquin Valley,12/11/2024,346,0.88, ,0.20, ,94, ,0.8, ,15.4, ,0.8, ,5.7, ,100, ,50, ,89, ,4.0, ,1.0, ,86.8, ,12.1, 
39,Parlier,San Joaquin Valley,12/12/2024,347,0.95, ,6.00, ,90, ,0.9, ,13.9, ,2.1, ,7.7, ,98, ,68, ,88, ,5.9, ,1.5, ,127.5, ,11.6, 
39,Parlier,San Joaquin Valley,12/13/2024,348,0.65, ,0.00, ,63, ,1.0, ,13.1, ,2.4, ,8.6, ,99, ,70, ,87, ,6.5, ,1.2, ,104.4, ,11.6, 
39,Parlier,San Joaquin Valley,12/14/2024,349,1.70, ,0.00, ,94, ,1.0, ,18.8, ,5.0, ,12.4, ,93, ,50, ,66, ,6.3, ,2.9,Y,247.9,Y,12.0, 
39,Parlier,San Joaquin Valley,12/15/2024,350,0.99, ,0.10, ,100, ,0.9, ,14.2, ,1.6, ,6.3, ,99, ,62, ,91, ,4.9, ,1.3, ,108.3, ,11.7, 
39,Parlier,San Joaquin Valley,12/16/2024,351,0.80, ,0.00, ,79, ,0.9, ,15.7, ,2.1, ,8.1, ,98, ,59, ,85, ,5.8, ,1.0, ,90.5, ,11.2, 
39,Parlier,San Joaquin Valley,12/17/2024,352,0.12, ,0.00, ,31, ,1.1, ,10.9, ,7.4, ,9.2, ,99, ,92, ,96, ,8.6, ,1.2, ,106.2, ,11.7, 
39,Parlier,San Joaquin Valley,12/18/2024,353,0.03, ,0.00, ,17, ,1.1, ,10.9, ,9.5, ,10.1, ,95, ,84, ,90, ,8.4, ,1.0, ,82.8, ,12.0, 
39,Parlier,San Joaquin Valley,12/19/2024,354,0.21, ,0.10, ,36, ,1.0, ,10.9, ,4.2, ,8.2, ,99, ,82, ,91, ,6.9, ,1.1, ,91.2, ,12.1, 
39,Parlier,San Joaquin Valley,12/20/2024,355,0.79, ,0.20, ,89, ,1.0, ,14.5, ,2.2, ,6.7, ,100, ,75, ,99, ,6.6, ,1.3, ,114.7, ,11.6, 
39,Parlier,San Joaquin Valley,12/21/2024,356,1.46, ,0.20, ,116, ,1.0, ,21.1,Y,3.1, ,10.2, ,100, ,45, ,84, ,7.6, ,1.4, ,118.1, ,11.8, 
39,Parlier,San Joaquin Valley,12/22/2024,357,0.76, ,0.50, ,69, ,1.2, ,19.0, ,9.2, ,12.1, ,98, ,56, ,84, ,9.5, ,1.6, ,136.1, ,12.4, 
39,Parlier,San Joaquin Valley,12/23/2024,358,1.37, ,0.00, ,111, ,1.2, ,20.8, ,6.4, ,12.4, ,97, ,55, ,82, ,9.3, ,0.9, ,74.3, ,12.7, 
39,Parlier,San Joaquin Valley,12/24/2024,359,0.23, ,10.70, ,31, ,1.1, ,13.0, ,6.4, ,9.7, ,99, ,85, ,93, ,8.7, ,2.0, ,171.0, ,12.6, 
39,Parlier,San Joaquin Valley,12/25/2024,360,0.25, ,0.20, ,45, ,0.9, ,8.7, ,3.2, ,5.9, ,100, ,99, ,100, ,5.9, ,1.3, ,111.0, ,11.7, 
39,Parlier,San Joaquin Valley,12/26/2024,361,1.00, ,2.20, ,91, ,1.0, ,14.3, ,4.9, ,9.4, ,99, ,66, ,87, ,7.4, ,1.1, ,99.0, ,11.3, 
39,Parlier,San Joaquin Valley,12/27/2024,362,0.97, ,4.40, ,85, ,1.3, ,18.9, ,8.3, ,11.8, ,99, ,71, ,91, ,10.5, ,1.3, ,112.1, ,12.2, 
39,Parlier,San Joaquin Valley,12/28/2024,363,1.07, ,0.30, ,101, ,1.2, ,17.2, ,6.5, ,10.3, ,100, ,75, ,96, ,9.7, ,1.0, ,90.1, ,12.5, 
39,Parlier,San Joaquin Valley,12/29/2024,364,0.73, ,1.20, ,69, ,1.2, ,16.6, ,5.7, ,10.5, ,100, ,77, ,95, ,9.8, ,1.5, ,131.8, ,12.4, 
39,Parlier,San Joaquin Valley,12/30/2024,365,0.73, ,0.10, ,77, ,1.1, ,11.9, ,5.3, ,9.3, ,99, ,86, ,94, ,8.3, ,1.8, ,156.5, ,12.4, 
39,Parlier,San Joaquin Valley,12/31/2024,366,1.17, ,0.10, ,115, ,1.0, ,14.9, ,2.7, ,8.2, ,100, ,59, ,88, ,6.3, ,1.0, ,88.6, ,12.0, 
39,Parlier,San Joaquin Valley,1/1/2025,001,1.31, ,0.00, ,117, ,1.0, ,15.2, ,2.4, ,8.2, ,100, ,64, ,87, ,6.3, ,1.1, ,96.6, ,11.8, 
39,Parlier,San Joaquin Valley,1/2/2025,002,1.25, ,0.10, ,113, ,1.0, ,16.9, ,3.1, ,8.2, ,100, ,62, ,90, ,6.7, ,0.9, ,76.6, ,11.5, 
39,Parlier,San Joaquin Valley,1/3/2025,003,1.08, ,1.20, ,79, ,1.1, ,19.0, ,5.8, ,10.3, ,99, ,53, ,89, ,8.5, ,2.1, ,180.4, ,11.6, 
39,Parlier,San Joaquin Valley,1/4/2025,004,0.96, ,0.10, ,94, ,0.9, ,11.8, ,3.8, ,7.2, ,100, ,72, ,92, ,6.0, ,1.6, ,136.1, ,11.7, 
39,Parlier,San Joaquin Valley,1/5/2025,005,1.34, ,0.10, ,127, ,0.9, ,14.7, ,1.0, ,7.2, ,100, ,63, ,88, ,5.3, ,0.9, ,81.5, ,11.0, 
39,Parlier,San Joaquin Valley,1/6/2025,006,1.28, ,0.10, ,115, ,0.9, ,15.2, ,1.1, ,7.7, ,100, ,66, ,89, ,6.0, ,1.0, ,83.9, ,10.9, 
39,Parlier,San Joaquin Valley,1/7/2025,007,0.63, ,0.00, ,70, ,1.1, ,12.8, ,4.8, ,8.8, ,100, ,79, ,93, ,7.7, ,1.2, ,101.2, ,11.3, 
39,Parlier,San Joaquin Valley,1/8/2025,008,1.10, ,0.10, ,99, ,0.9, ,17.3, ,3.1, ,8.0, ,99, ,56, ,85, ,5.7, ,0.8, ,72.2, ,11.1, 
39,Parlier,San Joaquin Valley,1/9/2025,009,1.51, ,0.10, ,139, ,0.8, ,17.2, ,-0.1, ,7.3, ,98, ,45, ,79, ,3.9, ,0.8, ,71.5, ,10.7, 
39,Parlier,San Joaquin Valley,1/10/2025,010,1.63, ,0.10, ,140, ,0.7, ,21.1, ,0.7, ,8.6, ,97, ,29, ,67, ,2.8, ,1.0, ,87.3, ,10.5, 
39,Parlier,San Joaquin Valley,1/11/2025,011,1.20, ,0.00, ,118, ,0.8, ,13.7, ,0.7, ,5.9, ,98, ,57, ,83, ,3.2, ,1.1, ,95.0, ,10.4, 
39,Parlier,San Joaquin Valley,1/12/2025,012,1.58, ,0.10, ,140, ,0.7, ,15.2, ,-0.4, ,6.2, ,98, ,42, ,74, ,1.9, ,1.2, ,99.5, ,10.0, 
39,Parlier,San Joaquin Valley,1/13/2025,013,1.75, ,0.00, ,145, ,0.6, ,15.3, ,-1.4, ,6.0, ,95, ,37, ,69, ,0.7, ,1.3, ,111.0, ,9.6, 
39,Parlier,San Joaquin Valley,1/14/2025,014,1.61, ,0.00, ,143, ,0.7, ,16.5, ,-1.4, ,6.2, ,94, ,37, ,71, ,1.4, ,1.0, ,83.6, ,9.4, 
39,Parlier,San Joaquin Valley,1/15/2025,015,1.78, ,0.00, ,147, ,0.7, ,18.5, ,-0.7, ,7.3, ,93, ,36, ,71, ,2.3, ,1.2, ,107.8, ,9.4, 
39,Parlier,San Joaquin Valley,1/16/2025,016,1.73, ,0.00, ,146, ,0.7, ,18.8, ,-0.5, ,7.5, ,95, ,32, ,66, ,1.6, ,0.9, ,79.9, ,9.5, 
39,Parlier,San Joaquin Valley,1/17/2025,017,1.76, ,0.00, ,145, ,0.7, ,17.9, ,-0.2, ,7.0, ,93, ,40, ,70, ,1.9, ,1.1, ,91.4, ,9.5, 
39,Parlier,San Joaquin Valley,1/18/2025,018,1.69, ,0.00, ,145, ,0.7, ,16.5, ,-1.6, ,6.1, ,97, ,45, ,75, ,1.9, ,1.0, ,87.8, ,9.3, 
39,Parlier,San Joaquin Valley,1/19/2025,019,1.70, ,0.00, ,144, ,0.7, ,15.7, ,-0.9, ,6.1, ,96, ,48, ,77, ,2.5, ,1.0, ,85.1, ,9.2, 
39,Parlier,San Joaquin Valley,1/20/2025,020,1.61, ,0.00, ,148, ,0.8, ,14.5, ,-1.2, ,5.7, ,97, ,55, ,82, ,2.9, ,1.2, ,99.8, ,9.2, 
39,Parlier,San Joaquin Valley,1/21/2025,021,1.75, ,0.10, ,149, ,0.7, ,17.4, ,-0.5, ,6.7, ,97, ,37, ,73, ,2.2, ,1.1, ,96.4, ,9.1, 
39,Parlier,San Joaquin Valley,1/22/2025,022,1.70,R,0.00, ,151, ,0.7, ,17.4, ,-1.4, ,6.4, ,96, ,40, ,72, ,1.7, ,0.8, ,69.7, ,9.1, 
39,Parlier,San Joaquin Valley,1/23/2025,023,1.80, ,0.00, ,154, ,0.7, ,20.1, ,-1.0, ,7.8, ,96, ,34, ,69, ,2.4, ,0.8, ,72.6, ,9.2, 
39,Parlier,San Joaquin Valley,1/24/2025,024,2.02,R,0.00, ,148, ,0.7, ,21.2, ,-1.0, ,8.8, ,95, ,25, ,58, ,1.0, ,1.0, ,83.9, ,9.4, 
39,Parlier,San Joaquin Valley,1/25/2025,025,1.92, ,3.40, ,123, ,0.8, ,15.3, ,3.8, ,8.7, ,84, ,49, ,70, ,3.6, ,2.4, ,204.7, ,9.7, 
39,Parlier,San Joaquin Valley,1/26/2025,026,0.99, ,0.70, ,80, ,0.9, ,12.7, ,5.0, ,8.2, ,95, ,67, ,84, ,5.6, ,2.0, ,174.5, ,10.0, 
